word	cid	keyword	cluster
clinic	13	abortuary	abortuary
clinic	15	facility	facility
closet	28	closets	wardrobes, basement.In, wardrope, drawers-, hangers, cuboard, closet.The, CLOSETS, clothes, waredrobe, closet.I, drawer, cloest, pantry, walk-in-wardrobe, wardrobe-, dresser., wardrove, Wardrobes, wardrobe, closet.In, vestidor, drawers., warddrobe, closet.It, wardrobe.It, closets, closset, cupbaord, wardobe, wardrobes., cupboards, closests, wardrobe., wadrobe, clotheshorse, warderobe, floordrobe, wordrobe, understairs, walk-in-closet, skeletons, understair, armario
closet	22	under-the-stairs	bookcase, dresser, cubby, under-bed, bookshelf, amoire, under-the-stairs, closet-like, armoir, mudroom, locker, cloffice, armoire, alcove
closet	51	closeted	cross-dresser, in-the-closet, homosexual., out-of-the-closet, uncloseted, Closeted, closeting, closeted, closet-case
closet	12	basement	crawl-space, basement, crawlspace
closet	34	room	bedroom, bathroom, room
closet	45	never-worn	never-worn
cloth	19	non-cloth	diapers, diapering, diaper, non-cloth
cloth	10	non-fraying	cloth-like, cloth-backed, non-fraying, Micro-fiber
cloth	9	woven	plain-woven, finely-woven, woven
cloth	1	cloths	cloth.The, cloths
cloth	3	broadcloth	broadcloth
cloth	5	leather	leather
cloth	11	Cloths	Cloths
cloth	12	cloth-covered	cloth-covered
cloth	15	burlap	burlap
cloth	17	handkerchief	handkerchief
clothes	57	clothing	wardrobes, clothes.This, clothesThe, clothes.So, clotes, cloths, clothes.The, re-worn, clothings, clothese, apparel, CLOTHING, cloathes, clothesand, rewearing, wardrobe, outifits, oufits, clother, clothing, clothes.I, cloaths, cothes, clothes.My, clothes.You, clothes.Here, clothes.In, clothes.But, clothe, robes, clothers, clothes.We, clothes.It, clothes.A, clothes.And, dresses, cloths., clothes.He, clothesI, clothes.What, clothes.-, Garments, Clothing, clothes.They, dry-clean-only, clothes.As, clothes.She, clothes.There
clothes	60	undies	under-garments, undies, pajamas, underthings, underpants, playclothes, underclothes, undergarments, bedsheets, underwears
clothes	48	trousers	shirt, jeans, trousers, pants
clothes	10	swimsuits	swimsuits
clothes	41	shoes	shoes
cloud	11	clouds	Cloud-like, all-cloud, cross-cloud, cloud-services, clouds.This, cloud-enabled, cloud-only, clouds, hybrid-cloud, infrastructure-as-a-service, thecloud, cloud-management, PaaS, Infrastructure-as-a-Service, Intercloud, cloudify, cloudand, cloud-scale, cloud-service, cloud-integrated, cloud-powered, Cumulous, cloud-base, pre-cloud, IaaS, cloud-to-cloud, cloud-oriented, Multicloud, non-cloud, clould, cloud.The, clouds-, cloud-type, cloud-computing, cloud.This, public-cloud, cloud.In, cloud-based, multi-cloud, WordItOut, private-cloud, software-as-a-service, Cloud.The, multicloud, desktop-as-a-service, intercloud, Cloud-based, on-prem, in-cloud, clouds., cloudbased, OpenStack-powered, cloud-hosted, CloudA, cloudThe, SaaS, CloudCloud, Clouds, Cloud-computing, cloud-specific, Infrastructure-as-a-service, cloud-driven, cloud-related, OpenStack-based, cloud-centric, platform-as-a-service, cloud-aware
cloud	21	CLOUDS	CLOUDS
cloud	67	feedFollow	feedFollow
club	23	club.And	club.The, clubs-, Hi-Y, club.It, club--, clubI, club.You, ClubThe, clubThe, clun, ClubThis, club.This, club.In, ClubClub, ex-club, club.At, club.On, CLUBS, cluh, theclub, club.We, club.When, club.Also, CLUBThe, club.But, club.That, culb, club.To, club.And, clubA, BWFC, club.I, club.He, fan-owned, club.If, club.Click, Book-of-the-Month, club.For, club.As, Clubs, club.What
club	6	clubs	clubmembers, non-club, clubs, interclub, inter-club
club	21	clubhouse	clubhouse, club-house, clubrooms, club-room, clubroom
club	56	superclub	clubbers, niteclub, superclub, clubber
club	46	membership-only	membership-only, membership
club	39	league	league
club	52	50-40-90	50-40-90
clue	62	clues	mystery.So, puzzle, eight-letter, preceder, wwwh, puzz, clue-in, writeover, puzzle.I, write-overs, five-letter, write-over, mystery.But, 1-Across, DarrinV, puzzling, riddle, CROATOAN, anagrams, nine-letter, Acrosses, 17-Across, stumped, anagrammed, Guessed, mystery, Xword, cryptogram, anagram, clues-, ANAGRAM, HintThe, cluing, writeovers, clued, crossword, stumper, clues
clue	23	indication	indication, hints, hint-, hint.I, inkling, hint., Hint, foggiest, clues., hint
clue	45	clue.The	clueI, clue.This, clue.It, clue.You, clue.The, clue.But, joke.Here, clue.I
clue	30	deciphering	deciphered, decipher, cryptic, deciphering
clue	16	guess	guesses, guess, guessed, Guessing
clue	17	answer.The	answer.2, answer.The, answer.Here, answer.Even
clue	28	slowhatch	Plaidmoon, Slowhatch, slowhatch, clueboxes
clue	37	HINT	HINT, CLUES
clue	44	clew	clew
clue	52	website.for	website.for
coal	13	fossil-fuel	petcoke, coal-powered, coal.The, coal-based, coals, coal-burning, fossil-fuel, coal-power, Fossil-fuel
coal	11	pro-coal	mines, collieries, colliery, coal-mining, pro-coal, ore, coalfields
coal	12	anthracite	Coals, anthracite, Bituminous
coal	6	shale	shale
coast	55	coasts	rockbound, thecoast, coasts, seafront, storm-lashed, coast.A, coast.I, shore, coast.After, coasts., Coastal, coastline.The, west-coast, seaside, Coasts, beaches, coast.In, inland, coasta, coastal, mid-coast, sea-board, ReplyDeletelost, coastline, coast.Our, coastlines, Coastline, CoastA, shell-strewn, ocean, beach, shorelines, coast.The, coast.This, costal, coast.There, coast.We, coastThe, coaft, coast.He, coast.It, coast.My, coast.But
coast	27	south	southeast, south-eastern, north-east, southwest, east, southern, south-west, west, south-western, north, northeast, northwest, northern, south
coast	50	peninsula	cliffs, peninsula, headland
coast	24	Cantabric	Cantabric
coast	56	estuary	estuary
coat	21	coats	wintercoat, manteau, raincoat, coate, base-coat, sweater, rabbit-fur, coat-dress, top-coat, trenchcoat, coat.It, lapels, collar-less, cappotto, peacoat, undercoats, coat--, pea-coat, fur-collared, Topcoat, varathane, redingote, topcoat, basecoat, coat.This, пальто, pelisse, great-coat, płaszcz, cardigan, re-coat, coats, gilet, abrigo, parti-color, re-powder, double-breasted, short-coated, jackets, waistcoat, scarf, longcoat, CoatA, CoatThe, trench-coat, tailcoat, jacket, coatee, Coats, coating, coat.And, coar, CoatThis, wool-cashmere
coat	23	arms	arms
coat	51	shirt-like	shirt-like
cock	12	cocks	piss-slit, ass-pussy, cock.He, horsedick, fuckpole, faux-cock, cock.Reply, horsecock, cockHot, jizzster, pecker, cum, dicklet, fuck-stick, peckers, meatsicle, GotPorn., meatpole, cock.Click, cockbig, dick, cumshot, fuckmeat, cum-slut, lovestick, boypussy, cocks, facializes, shecocks, clitty, cums, half-erect, cock.I, dick., man-meat, Cock-loving, cumhole, g-rl, cunt, cockloving, cumcovered, manpussy, výstřik, man-pussy, cumload, boner, cumwhore, loadReply, clit, creampi, blojob, asspussy, deepthroating, asscunt, cumfilled, mancunt, deep-throating, meatpipe, cock.Format, dick6, deepthroat, mouthfuck, selfsucking, cumming, cockshaft, cum-coated, manstick, cock-head, jizz-shotgun, cockmeat, clittie, schlong, monster-cock, titfucks, throating, Yoxhub, cockTeen, jizz, cumsho, suckings, manmeat, assBig, dildo, cockwhore, Picsmy, pussy, shlong, horny, cockhead, meatbone
cock	69	cok	cok
cocktail	78	coctail	vodka-based, mixological, drinks, mixology, Sazarac, before-dinner, tipple, gin-and-tonic, cóctel, prohibition-style, tinis, five-strain, vodka, bitters, shaken-not-stirred, cock-tail, mocktail, Sazeracs, Negroni, Cocktails, Coctail, rum-based, whiskey-based, Mocktail, strawberry-infused, tequila, sake-based, sazerac, daiquiri, Mojito, vodka-, libations, cocktails.The, Martini, gimlet, martini, spirit-forward, appletini, cocktail-making, highball, concotion, daquiri, concoction, Aperol, non-alcoholic, pickleback, cocktails, tequila-based, tiki-inspired, coctails, gin-based, salt-rimmed, bourbon-based, bartending, Flirtini, Negronis, 1920s-themed, cocktail.The, pineapple-infused, daiquiris, lillet, mocktails, mixologist, Mixologist, coctail, Appletini, coktail, concoctions, drink, mixologists, aperitif, cocktail-inspired, libation, martinis, Martinis, gin, negroni, cocktailing, Daiquiri, bartenders, brandy-based
code	51	thecode	code.3., code.For, code.4., code.As, codeand, code.I, code.Now, code.Here, codeWhat, codeA, CodeIn, CodeIt, code.On, code.1, code.You, code.So, code.Read, code.If, code.Thanks, code.What, pcode, codeThe, CodeWhen, code.2., codeYou, code.From, code.Why, code.We, code.Just, code.That, code.After, code.When, code.This, code.My, code.A, codePlease, code.Let, code.But, code.And, codeThis, codeis, code.No, code.The, codeWhen, code.Please, code.It, codeIt, code.In, code--, code.2, thecode, code.To, code.Well, codeto, code.With, CodeThis, code.However
code	55	codeEnter	SPRING25, SAVEBIG, codeEnter, SAVE25, HOLIDAY20, WELCOME10, SHIPFREE, Quickfind, SAVE40
code	35	uncompilable	uncompilable, source-code, sourcecode
code	2	codes	codes
code	3	codeblock	codeblock
code	37	well-factored	well-factored
coffee	2	tea	French-press, dark-roast, Starbucks, coffee.Coffee, barista, tea, esspresso, coffees, fresh-brewed, cappuccino, coffeemaker, espressos, lattes, coffee.That, non-coffee, coffie, coffeeI, Nescafe, coffee.3., cuppa, Coffeee, caffeinated, Coffe, espresso-based, coffe, macchiato, medium-roast, espresso, Sunergos, cofffee, latte, Coffees, machiatto, coffee.Here, cofee, caffeine, barrista, expresso
cognition	33	cognitive	motricity, social-communicative, noncognitive, task-induced, sensory-, motor-sensory, mental-state, psycho-motor, cognitive-motor, neurophysiological, neuropsychological, fronto-limbic, intellective, interoception, neurobehavior, sensory-motor, neurocognition, visual-spatial, perceptual-motor, neuro-physiological, cognitive, neurocognitive, neurofunctional
cognition	38	neuroscience	neurosciences, epistemology, neuropsychology, neurobiology, psycholinguistics, neuroscience, neuroeducation, neurophysiology, neuroscience., pragmatics
cognition	20	theory-of-mind	metamemory, socio-cognitive, theory-of-mind, metacognition, domain-general, sociocognitive, self-relevance
cognition	1	intellection	mentation, encephalon, rule-governed, intellection, occurrent, volition
cognition	7	Neuropsychology	CognitionThe, Neurocognition, Neuropsychology, Cognitive
cognition	52	perceiver	cognizer, perceiver, cognizing
cognition	46	cognitivists	cognitivists, cognitivism
cognition	21	brain	brain
cognition	22	construal	construal
cognition	51	cognitives	cognitives
collect	67	collecting	collect.The, re-collect, colleted, accumlate, collectiong, collects, Collected, collecte, collection, col-lected, collecter, COLLECTING, collectors, collected., pre-collected, colecting, colected, collecting, tocollect, COLLECTED, colect, re-collected, COLLECTS, collector, collec, uncollected, collections, accumilate, collectin, andcollect, collected, collected.The, colleting, Collecting, collectable, colllect
collect	74	gather	gathered, disburse, glean, disseminate, distribute, gathers, distill, gather, send, receive, sell, Gather, extract, disperse, deliver, withhold, solicit, transmit, generate
collect	52	retain	acquire, disgorge, locate, obtain, amass, hoard, retain, excavate
collect	81	retrieve	retreive, retrieve, retrive, toretrieve
collect	85	identify	analyse, assess, analyze, identify
collect	49	tabulate	collate, compile, tabulate
collect	63	scavenge	recycle, scavenge, dispose
collect	36	organize	organize, organise, manage
collect	17	pay	pay, deduct
collect	66	recover	reclaim, recover
collect	51	donate	donate
collect	77	capture	capture
collection	26	collections	collectionand, colleciton, collection.To, collection.When, collectionThe, collection.They, collection.And, mini-collections, collection.The, mini-collection, collction, collection.Click, catalogue, CollectionThis, collection.These, collectionsThe, CollectionThe, CollectionFrom, sub-collections, collection.You, Collection.This, Colection, collection.One, collections.The, CollectionA, pre-collection, collection.This, subcollections, CollectionOur, collectionI, Collecton, collection.A, collection.My, collection.There, collectionA, collection.More, Collection.The, collections-, Collections, Colletion, collection.Our, collection.As, collection.I, colllection, collection.It, COLLECTIONThe, collections., collection.Read, ollection, collection.Also, collecion, collection.All, sub-collection, collec, collections, colletion, collection.New, collection.With, CollectionIn, collecton, Colleciton, collection.Here
collection	22	collected	collector, collecting, collect, collected, Collected
collection	2	compendium	anthology, compilation, compendium
college	38	college.So	college.A, college.3., university.So, college.But, college.More, college.College, college.2., college.After, college.The, college.You, college.We, college.And, college.If, college.As, college--and, college.It, college.They, college.In, college.This, college.I, college.What, college.My, college.Click, college.When, college.So
college	77	post-college	post-high, college-level, post-high-school, collegians, pre-college, grad, non-college, graduating, college-bound, collegiate, traditional-aged, post-secondary, matriculation, after-graduation, graduation, Post-college, post-graduation, undergraduate, college-life, after-college, graduate, high-school, postcollege, post-college
college	56	colleges	highscool, collegs, freshmen, colledge, soph., colllege, collge, highschool, grossmont, softmore, freshamn, Collge, colleg, colege, freshman, cllege, colleges
college	2	university	univesity, unversity, campus, campuse, uni, student, university, school, dorms, univeristy, dorm, univerisity
college	79	collegeby	collegeby
colonel	11	colonels	aid-de-camp, Lieutenant-general, brigadier, Sergeant-Major, generalissimo, colonels, Aide-de-camp, Lieutenant-General, Major-general, Lieut.-General
colonel	9	Lietenant	Lietenant, Colonal, Colonol, Colnel
colonel	10	sergeant	lieutenant, commander, sergeant, leftenant
colonel	13	Rittmeister	Rittmeister
colonel	17	thecolonel	thecolonel
colt	7	racemare	Miswaki, racemare, Recapturetheglory, Proudinsky, Stealcase, Cozzene, Kentucky-bred, Kafwain, Daaher, Anabaa, Caracortado, Malagacy, Leroidesanimaux, Becrux, Gayego, 15.3h
colt	2	colts	colts
combination	69	combo	comination, thecombination, combiation, long.Use, combina-tion, combos, combo-, number-letter, quarterback-receiver, combinaison, power-speed, combinatio, combination.The, combonation, conbination, trifecta, com-bination, combination.If, four-punch, combination.And, combinaton, combination.For, size-speed, adjective-noun, combo.The, combination.A, combination.We, combination.This, combintation, combintion, fastball-changeup, combnation, combinations, combination.In, three-punch, combinatin, cobination, acombination, combination.I, tub-shower, combo, shower-tub, combinationof, combinations.The, combinated, Combinations
combination	68	synergistically	complementary, combinative, complement, addition, synergic, synergistically, synergetic, combinatory, synergism, permutation, combinational, supra-additive, synergistic
combination	44	combining	mixtures, blends, combining, mixed, blend, blending, hybrid, fusion, mixture, melding
combination	9	combined	combined, Combined, Combine, Combining, combines, combine
combination	82	single-tablet	single-tablet, single-pill, fixed-dose, Fixed-dose
combination	12	juxtaposition	juxtaposition
combination	17	result	result
combination	50	coupled	coupled
combination	53	type	type
combination	59	hard-to-beat	hard-to-beat
combination	62	conjunction	conjunction
combination	67	factors	factors
combination	72	both	both
come	71	uppance	uppance, come.This, come.The, come.All, came.So, come.And, come.Well, bring.So, come.That, come.I, come--and, come.When, come--, come.To, come.Even, come.As, come.We, come.How, come.He, come.It, come.But, come.Now, come.So
