word	cid	keyword	cluster
admission	11	admissions	p.m.Free, Re-admission, Admisson, admis, nonquota, Entrace, pay-what-you-wish, admisson, Admittance, admission.The, admis-, ticket, addmision, -Entrance, Entry, ADMISSIONS, admittance, sliding-scale, Addmission, ACREL, Admis, Admissions, admissionThe, Entrance, admition, addmission, entrance, party-opponent, MuseumFree, mbbs, Skip-the-Line, pmAdmission, tickets.For, admission.For, admissions, unadmitted, pay-as-you-wish, admitance, Readmission, admision, p.m.Admission, re-admission, Eintritt, non-admission, admittances
admission	69	pgcet	AICET, pass-out, COMEDK, KUCCPS, FYJC, MHCET, TANCET, VITMEE, HPCET, OJEE, KIITEE, Pre-degree, UPCPMT, MGIMS, PESSAT, Matriculation, Pre-admission, UPESEAT, pass-outs, CENTAC, JUPEB, MBBS, COMED-K, comedk, pgcet
admission	90	waitlisted	fee-waiver, matriculating, applicants, non-matriculating, newly-admitted, full-tuition, requirementsApplicants, wait-listed, waitlisted, nondegree, applicant-, early-decision, OTCAS, Nondegree, non-degree-seeking, Degree-Seeking, degree-seeking
admission	135	timed-entry	general-admission, day-of-show, half-price, non-ticketed, day-pass, timed-entry, free-entry, pass-holders, skip-the-line, Single-day, at-the-door, full-conference
admission	98	pre-entry	pre-enrollment, Pre-Admission, Preadmission, pre-entry, pre-admissions, entry, pre-enrolment
admission	126	admitting	Admit, admitted, admitting, confession, Admitting, Admitted
admission	16	feeAll	feeAll, fee.Click, fee.For, fee, fee.To, fee.
admission	45	registration	registra-tion, registration, preregistration, registra-, pre-registration
admission	7	examination	exami-nation, examination
admission	77	ENTRANCE	ADMITTANCE, ENTRANCE
admission	101	concessions	concessions, concession
admission	25	ticket-	ticket-
admission	51	admitted.	admitted.
admission	54	fee-	fee-
admission	83	museum	museum
admission	96	ADMITTED	ADMITTED
admission	110	day-case	day-case
admission	132	on-grounds	on-grounds
adult	16	juvenile	juvenile, mature, Adults, immatures, Immature, Grown-up, Sub-adult, Adolescent, Juvenile, subadult, Mature, Pre-teen, FictionYoung, sub-adult
adult	10	grown-up	non-children, kiddie, grown-up, non-adult, adult-orientated, adult-based, Adult-oriented, adult-oriented, adult-related, x-rated, adult-themed
adult	38	adut	dult, adut, adulte, adul
adult	18	adolescent	youth, teen, adolescent
adult	44	adults	adults, adultsThe, adults3
adult	29	adulto	adulto, adulta
adult	20	pediatric	pediatric, neonatal
adult	42	male	male, female
adult	17	ADULTS	ADULTS
adult	40	adults-	adults-
adult	41	larval	larval
adversary	95	adversaries	adversarial, adversaries, persecutors, archfoe, antagonist, villain, archfiend, villainous, nemesis, evil-doers, super-villain, wrongdoer, defrauder, man-hunter, evildoer, archvillain, vengeance-seeking, henchman, revenge-obsessed, pursuers, grudge-bearing, archnemesis, tormenter, bad-guy, ill-wishers, badguy, malefactor, baddie, persecutor, evil-doer, oppressor, tormentor, all-evil, arch-villain, arch-nemesis, pursuer, archenemy, underminer, villainess
adversary	5	foeman	enemy.When, enemy.We, Enemy, enemy.But, besieger, enemy.2., enemy-, enemy.That, enemy.The, enemy--the, enemies, enemy.If, enemey, foe, foe., enemy, combatant, anenemy, enemies.So, Adversaries, enemy.I, ememy, enemies.This, enemy.He, foeman
adversary	83	opponent	oppponent, oponent, Opponent, opponent., opponenet, competitor, opponent-, opponent.As, opponent, opponant, oppoent, oppenent, challenger, apponent, opponen, opponent.He
adversary	135	wily	outwit, out-fight, buffetings, outwitting, wily, wiles, seducer, stratagem, stratagems, cunning, outwitted, tempter, guiles
adversary	37	vanquishing	subjugator, Defeating, vanquished, vanquisher, vanquishing, subduer, defeat, vanquishes, defeating, vanquish, conqueror
adversary	85	opposer	confronter, adversaire, arguer, opposer, interlocutor, disputants, disputant
adversary	74	intruder	interloper, hegemon, aggressor, assailant, defender, intruder, attacker
adversary	53	unmasker	accuser, unmasker, deceiver, intriguer, slanderer, calumniator
adversary	8	counterattack	counter-punch, counter-strikes, counter-ambush, counterattack
adversary	145	state-on-state	cyber-weapon, cyberterrorist, state-on-state, counter-threat
adversary	4	litigant	litigant, litigator, cross-examiner
adversary	41	counteractions	counteractions, counter-moves, counter-measures
adversary	60	wiretapper	wiretapper, eavesdropper
adversary	100	ha-satan	Satan, ha-satan
adversary	70	counter-air	Anti-Access, counter-air
adversary	72	midable	midable
adversary	116	implacable	implacable
advise	38	advising	counseled, recomend, advicing, receommend, advisable, defer, recommond, HiPlease, recommended, avise, consulted, Advises, suggestions, counselled, recomment, reccommed, recomendations, decide, recommned, recomended, recommendation, recommemd, surgest, Advised, instructed, heeded, recomending, adivsed, recommendations, suggetion, counsel, sugest, recommedations, recommed, reccommended, sugguest, recommnded, suggesst, recommeding, recommeded, reccomendations, suugest, plse, recommmend, recommends, ask, Kinldy, reccommend, suggesstions, hesiate, hestiate, sugggest, recommnd, informed, suggestion, advising, reccomended, reccomending, adivse, advize, suggession, imform, sugesstions, sugestions, recommending, reccommends, consulting, advises, KIndly, consider, recomm, recomends, adviseable, suggest, rcommend, recommand, advised, reccomendation, reccomends, recommened, sugesst, suggetions, refer, adviced, reccomend, myself.Any, recomendation, recommedation, recoomend, recommendatio, reccommendations, counsels, recommend, sugget, suggets
advise	8	advice	advise.Thanks, advice--, adviceand, advice.My, advices, cousel, advice, apprecite, advise.I, advice.How, adive, advice.You, advie, advice.The, adviso, guidiance, advice.For, adivce, advises., advice.Thanks, advice., advice.Also, adviceI, advice.Please, advice-, sagest, advice.I, advi, advice.When, Advice, UKSolicitorJA, advice.Click, advice.It, advice.All, advis, guidence, advice.1, advice.As, advice.Just, advice.Our, advice.If, advice.At, advice.Do, appreciated.Best, advice.What, advice.No, advice.So, advic, advice.But, adivice, advice.A, advice.More, assistance.Thanks, adviceWe, .Advice, further.Best, advice.There, guide, advive, help.Kind, avice, advide, advice-I, guidance
advise	33	inform	instruct, implore, warn, heed, seek, inform, appoint, apprise, admonish, notify, forewarn
advise	39	assit	assist, assistance, hlep, hekp, asistance, help, hrlp, assit, helop
advise	49	advisors	adviser, advisors, advisement, advisor, advisers
advise	133	toconsult	toadvise, toconsult
advise	109	prescribe	prescribe, precribe
advise	70	wise	wise
advise	100	liaise	liaise
advise	140	undertake	undertake
advise	179	ADVICE	ADVICE
afraid	101	scared	worry, unnerved, trepidacious, Scared, frightens, hesitant, feared, scaredy-cat, disconcerted, Frightened, shy, fearof, phobic, fearing, dared, unsure, scardy, distrustful, dreading, unwilling, frighted, Fearful, scary, cower, Unafraid, fearless, confident, askeered, skurred, terrified, frightening, worried, cowered, trepidatious, confused, dare, fear, timid, uncomfortable, nervous, gun-shy, wary, deathly, reticent, intimidates, anxious, alarmed, cowardly, intimidated, coward, brave, panicking, skeerd, hestitant, mistrustful, reassured, apprehensive, paranoid, hesitate, terrifies, scare, Terrified, scares, timorous, hesitated, unafraid, fraidy-cat, daunted, ascared, FEARFUL, Hesitant, affrighted, frighten, PETRIFIED, TERRIFIED, Fear, Worried, shit-scared, bashful, panicked, warned, spooked, daring, spitless, worrying, averse, frightened, braver, fearful, chicken-hearted, startled, loathe, scaring, hates, Intimidated, afeared, fears, uneasy, petrified, scaredy-cats, trembling, insecure, leery, scaredy, Apprehensive, skeert, scared, Unwilling, skittish, relucant, tempted, reluctant, cowed, skeered, hesitating, loath, shitless, reticient, willing
afraid	12	affraid	tempeted, afriad, worred, afraid.We, scraed, afraid.The, affraid, afraidI, beafraid, afraid.I, Afriad, afraid.You, worrried, afraidof, worried.But, afraid.And, worrid, notafraid, aftraid, afraidto, afrai, afraid.But, afarid, afraid.It, woried, scaredI, fraid, afraidThat, afraid--, afraid.So, afaid, scard, afrid, Affraid, afrad
afraid	35	ashamed	unhappy, angry, embarrassed, frustrated, ashamed, displeased, disappointed, discouraged, surprised, upset, embarassed, shocked, embarrased, disheartened, dismayed
afraid	119	risking	risking, risk, danger
afraid	112	takut	takut
age	40	age.At	age.He, ageof, age.In, age.A, AgeThe, age.This, age.So, age-difference, age.From, ageWhat, PMAge, age.When, age-wise, age.Thanks, age.It, age--and, age.One, AgeAge, age.3., age.What, ageThe, yearsold, age.Then, age.At, age.How, older.The, age.2., age.The
age	16	ages	yrs, older, ages, old-er, aged, agedness, yrs., years
age	39	aqe	16yrs, aqe, 55yrs, 80yrs, age12, age18
age	49	old.With	old.With, old.By, old.Now, old.4, old.Then, old.Most
age	7	years-old	20-years-old, 14-years-old, years-old, y.o, 15-years-old
age	4	eighteen	eighteen
age	6	gender	gender
age	37	puberty	puberty
age	38	umur	umur
age	44	âge	âge
age	50	birthdate	birthdate
aggression	79	agression	aggressed, aggress, hyper-aggressive, Hostility, over-aggression, aggression.The, provoker, Viciousness, aggresive, nonaggressive, aggresion, agression, AGGRESSIVE, over-aggressiveness, non-aggressive, Unprovoked, Aggressors, aggressor, aggressive-, aggressiveness, HOSTILITY, Aggressions, teritorial, aggressive, aggressing, Belligerence, Aggressiveness, agressions, agreesive, agressivity, Aggressive, Agression, Non-aggressive, nonaggression, aggres-, non-aggression, agressor, agressive, antagonization
aggression	84	violence	violence.What, violence.That, violance, counter-violence, criminality, violence, violence--, Violence, violence.If, violence.So, violence.While, violence.These, VIOLENCE, self-violence, bloodshed
aggression	53	hyperactivity	anger-out, self-aggressive, aggression-related, hyperactivity, irritability, antisociality, impulsiveness, dyscontrol, testosterone-related, self-aggression, autoaggressive, assaultive, impulsivity
aggression	15	warmongering	self-destructiveness, appeasement, warmongering, meanness, brutishness, ruthlessness, militarism, cruelty, destructiveness, bellicosity, vengefulness, murderousness, sadism
aggression	99	belligerence	combativeness, pugnaciousness, self-assertiveness, defensiveness, argumentativeness, confrontation, passive-aggression, belligerence, mouthiness
aggression	10	territoriality	intrasexual, possessiveness, territorialism, territoriality, intra-sexual, inter-male, resident-intruder, territorial, dog-on-dog
aggression	6	warfare	hostilities, deterrence, warfare, state-on-state
aggression	59	self-handicapping	self-handicapping, frustration-aggression
aggression	19	Slayer-esque	Slayer-esque
aggression	29	bullying	bullying
aggression	42	fearfulness	fearfulness
aggression	47	dominance	dominance
aggression	93	irredentism	irredentism
agony	9	agonizing	endured, painful, unutterable, hair-tearing, unbearable, heart-rending, tortured, ordeal, PAINFUL, torture, torturous, half-fainting, torments, butt-clenching, Agonies, gut-wrenching, agonized, Agonized, excruciating, Anguish, dreadful, anguished, agonising, heart-sickening, indescribable, stomach-clenching, unspeakable, pain-ridden, endure, agonised, agonizingly, tortures, inexpressible, agonisingly, pained, agonizing, pain-wracked, Agonizing, unendurable, EXCRUCIATING, gutwrenching, gut-twisting, Excruciating, pain-filled, torment, excrutiating, tedium, agonize, long-drawn-out, pain-racked, anguishing, hellish, Agonising, excruciation
agony	120	pain	pain.My, pain.I, pains, agony.The, painand, pain.He, pain.No, misery.It, pain.Once, pain.As, pain.If, pain., pain.Not, andsuffering, pain.That, suffering.This, pain.Now, pain.When, pain-, pain.But, torment., pain.2, pain.At, suffereing, pain.It, painof, pain.So, pain.The, pain, suffering.But, pain.We, thepain, ofpain, sufferingand, pain.All, excruiating, painAs, agony.I, pain.What, aching, ache, discomfort, pain.There, pain.And, painfulness, pain--, anguish., pain.After
agony	41	anguish	desperation, sorrow, near-despair, despairing, indignity, grief, agonies, embarrassment, dejection, suffering, dispair, miseries, misery, heart-break, wretchedness, sufferings, heartache, bewilderment, anquish, ignominy, uncomforted, abject, self-despair, mortification, forsakenness, self-torment, anguish, frustration, despair, anguishes, unalleviated, sorrow-, helplessness, aguish, heart-ache, angst, pangs, elation, heartsickness, heartbreak, humiliation, sadness, self-revulsion, woe, self-torturing
agony	175	writhing	unconsolable, moaning, writhe, grimacing, whimpering, groan, sobs, death-throes, shrieks, inconsolable, throes, shrieking, weeping, moans, groaning, paroxysm, cries, Writhing, writhed, wail, shriek, sobbing, spasm, cringing, wincing, screaming, shuddering, wailing, spasms, writhes, convulsing, wails, gasping, paroxysms, writhing, writhings
agony	170	ecstasy	exhilaration, delirious, exultation, ecstasy, ectasy, ecstacy
agony	33	terror	awfulness, dreadfulness, terror, horrors, horror
agony	119	exhuastion	exhuastion
agree	16	disagree	AGREEING, dissagree, agree--the, disgree, argree, Agreed, thik, applaud, believe, agreeed, accessment, Disagreed, agree.If, Agrees, disagree.It, think, concede, dis-agree, whole-heartily, concur, WHOLEHEARTEDLY, affirm, agrred, agee, conceed, argee, admit, repectfully, concure, agress, disagee, agree.This, disagreement, diagree, agreed., agree.There, aruge, Disagree, Iagree, AgreeI, tihnk, certaintly, disagree., Disagreeing, disagree-, aggree, prefer, agreeing, agrees, disgaree, agreed.I, disagree.You, disaggree, concurr, reckon, wholeheartly, agrree, beleive, agrre, desagree, jwrappaport, agree.A, acknowedge, agree.Click, Personally, semi-agree, DISAGREE, disagre, Yes, agree--I, wholeheartedly, disagrees, agreeance, CD-Host, Well-said, agree.The, concur., agree.Thanks, agreee, Agreeing, consider, agre, thnk, beieve, agree.As, Well-put, agree.I, Bill-I, Tottaly, agree.What, agreed, AGREES, Wholeheartedly, AGREED, agreeI, accept, acknowledge, acknowldge, disagree.Click, wholeheartedly., agreed-, liken, agree--, full-heartedly, disagree.There, SubmitI, agreeded, Whole-heartedly, disagree, agree.It, recommend
